program_key,program_title,training_level,family_code,family_name,occupation_id,cno11_code,occupation_label,relationship_type,source_url,source_quote,reviewed_at,mapping_version
"ELE04S","Automatización y Robótica Industrial","higher","ELE","Electricidad y Electrónica","occupation:cno11:3123","3123","Técnicos en electricidad","official_output","https://www.boe.es/eli/es/rd/2011/11/04/1581/dof/spa/pdf","Técnico de puesta en marcha de sistemas de automatización industrial.","2026-08-21","1.0.0"
"ELE04S","Automatización y Robótica Industrial","higher","ELE","Electricidad y Electrónica","occupation:cno11:3124","3124","Técnicos en electrónica (excepto electromedicina)","official_output","https://www.boe.es/eli/es/rd/2011/11/04/1581/dof/spa/pdf","Diseñador de circuitos y sistemas integrados en automatización industrial.","2026-08-21","1.0.0"
"ELE04S","Automatización y Robótica Industrial","higher","ELE","Electricidad y Electrónica","occupation:cno11:3129","3129","Otros técnicos de las ciencias físicas, químicas, medioambientales y de las ingenierías","official_output","https://www.boe.es/eli/es/rd/2011/11/04/1581/dof/spa/pdf","Técnico en organización de mantenimiento de sistemas de automatización industrial.","2026-08-21","1.0.0"
"ELE04S","Automatización y Robótica Industrial","higher","ELE","Electricidad y Electrónica","occupation:cno11:3139","3139","Técnicos en control de procesos no clasificados bajo otros epígrafes","official_output","https://www.boe.es/eli/es/rd/2011/11/04/1581/dof/spa/pdf","Programador-controlador de robots industriales.","2026-08-21","1.0.0"
"ELE04S","Automatización y Robótica Industrial","higher","ELE","Electricidad y Electrónica","occupation:cno11:3209","3209","Supervisores de otras industrias manufactureras","official_output","https://www.boe.es/eli/es/rd/2011/11/04/1581/dof/spa/pdf","Jefe de equipo de supervisión de montaje de sistemas de automatización industrial.","2026-08-21","1.0.0"
"ELE04S","Automatización y Robótica Industrial","higher","ELE","Electricidad y Electrónica","occupation:cno11:7521","7521","Mecánicos y reparadores de equipos eléctricos","official_output","https://www.boe.es/eli/es/rd/2011/11/04/1581/dof/spa/pdf","Verificador de aparatos, cuadros y equipos eléctricos.","2026-08-21","1.0.0"
"ELE05S","Electromedicina Clínica","higher","ELE","Electricidad y Electrónica","occupation:cno11:3125","3125","Técnicos en electrónica, especialidad en electromedicina","official_output","https://www.todofp.es/que-estudiar/familias-profesionales/electricidad-electronica/electromedicina-clinica.html","Técnica / técnico en electrónica, especialidad en electromedicina.","2026-08-22","1.0.0"
"ELE05S","Electromedicina Clínica","higher","ELE","Electricidad y Electrónica","occupation:cno11:7532","7532","Instaladores y reparadores en electromedicina","official_output","https://www.todofp.es/que-estudiar/familias-profesionales/electricidad-electronica/electromedicina-clinica.html","Instalador-reparador / instaladora-reparadora en electromedicina.","2026-08-22","1.0.0"
"ENA02S","Centrales Eléctricas","higher","ENA","Energía y Agua","occupation:cno11:3131","3131","Técnicos en instalaciones de producción de energía","reviewed_relationship","https://www.todofp.es/que-estudiar/familias-profesionales/energia-agua/centrales-electricas.html","Técnica / técnico de operación y mantenimiento de centrales hidroeléctricas.","2026-08-22","1.0.0"
"ENA03S","Energías Renovables","higher","ENA","Energía y Agua","occupation:cno11:3123","3123","Técnicos en electricidad","official_output","https://www.todofp.es/que-estudiar/familias-profesionales/energia-agua/energias-renovables.html","Operador-mantenedor / operadora-mantenedora de subestaciones eléctricas de instalaciones eólicas y fotovoltaicas.","2026-08-14","1.0.0"
"ENA03S","Energías Renovables","higher","ENA","Energía y Agua","occupation:cno11:7294","7294","Montadores-instaladores de placas de energía solar","official_output","https://www.todofp.es/que-estudiar/familias-profesionales/energia-agua/energias-renovables.html","Montador-operador / montadora-operadora de instalaciones solares fotovoltaicas.","2026-08-14","1.0.0"
"ENA04S","Gestión del agua","higher","ENA","Energía y Agua","occupation:cno11:3132","3132","Técnicos en instalaciones de tratamiento de residuos, de aguas y otros operadores en plantas similares","reviewed_relationship","https://www.todofp.es/que-estudiar/familias-profesionales/energia-agua/gestion-agua.html","Operador / operadora de planta de tratamiento de agua de abastecimiento.","2026-08-22","1.0.0"
"EOC01M","Construcción","intermediate","EOC","Edificación y Obra Civil","occupation:cno11:7111","7111","Encofradores y operarios de puesta en obra de hormigón","official_output","https://www.boe.es/eli/es/rd/2011/11/04/1575","– Encofrador.","2026-08-08","1.0.0"
"EOC01M","Construcción","intermediate","EOC","Edificación y Obra Civil","occupation:cno11:7121","7121","Albañiles","official_output","https://www.boe.es/eli/es/rd/2011/11/04/1575","– Albañil.","2026-08-08","1.0.0"
"EOC01M","Construcción","intermediate","EOC","Edificación y Obra Civil","occupation:cno11:7193","7193","Instaladores de sistemas de impermeabilización en edificios","official_output","https://www.boe.es/eli/es/rd/2011/11/04/1575","– Instalador de sistemas de impermeabilización en edificios y obra civil.","2026-08-08","1.0.0"
"EOC01M","Construcción","intermediate","EOC","Edificación y Obra Civil","occupation:cno11:7240","7240","Soladores, colocadores de parquet y afines","official_output","https://www.boe.es/eli/es/rd/2011/11/04/1575","– Alicatador– solador.","2026-08-08","1.0.0"
"EOC01M","Construcción","intermediate","EOC","Edificación y Obra Civil","occupation:cno11:7291","7291","Montadores de cubiertas","official_output","https://www.boe.es/eli/es/rd/2011/11/04/1575","– Tejador.","2026-08-08","1.0.0"
"EOC02S","Proyectos de Obra Civil","higher","EOC","Edificación y Obra Civil","occupation:cno11:3129","3129","Otros técnicos de las ciencias físicas, químicas, medioambientales y de las ingenierías","official_output","https://www.todofp.es/que-estudiar/familias-profesionales/edificacion-obra-civil/proyectos-obra-civil.html","Delineante de obra civil.","2026-08-14","1.0.0"
"FME01B","Fabricación y Montaje","basic","FME","Fabricación Mecánica","occupation:cno11:7221","7221","Fontaneros","official_output","https://www.boe.es/boe/dias/2014/03/05/pdfs/BOE-A-2014-2360.pdf","Fontanero/a.","2026-08-21","1.0.0"
"FME01B","Fabricación y Montaje","basic","FME","Fabricación Mecánica","occupation:cno11:9700","9700","Peones de las industrias manufactureras","official_output","https://www.boe.es/boe/dias/2014/03/05/pdfs/BOE-A-2014-2360.pdf","Peones de industrias manufactureras.","2026-08-21","1.0.0"
"FME01M","Mecanizado","intermediate","FME","Fabricación Mecánica","occupation:cno11:7322","7322","Trabajadores de la fabricación de herramientas, mecánico-ajustadores, modelistas, matriceros y afines","official_output","https://www.boe.es/eli/es/rd/2007/10/29/1398","Trabajadores de la fabricación de herramientas, mecánicos y ajustadores, modelistas matriceros y asimilados.","2026-08-21","1.0.0"
"FME01M","Mecanizado","intermediate","FME","Fabricación Mecánica","occupation:cno11:7323","7323","Ajustadores y operadores de máquinas-herramienta","official_output","https://www.boe.es/eli/es/rd/2007/10/29/1398","Ajustador operario de máquinas herramientas.","2026-08-21","1.0.0"
"FME01M","Mecanizado","intermediate","FME","Fabricación Mecánica","occupation:cno11:7324","7324","Pulidores de metales y afiladores de herramientas","official_output","https://www.boe.es/eli/es/rd/2007/10/29/1398","Pulidor de metales y afilador de herramientas.","2026-08-21","1.0.0"
"FME01S","Programación de la Producción en Fabricación Mecánica","higher","FME","Fabricación Mecánica","occupation:cno11:3126","3126","Técnicos en mecánica","official_output","https://www.todofp.es/que-estudiar/familias-profesionales/fabricacion-mecanica/programacion-produccion-fab-mecanica.html","Técnicas / técnicos en mecánica.","2026-08-14","1.0.0"
"FME02B","Fabricación de Elementos Metálicos","basic","FME","Fabricación Mecánica","occupation:cno11:7132","7132","Instaladores de cerramientos metálicos y carpinteros metálicos","official_output","https://www.todofp.es/que-estudiar/familias-profesionales/fabricacion-mecanica/fabricacion-elementos-metalicos.html","Auxiliar de carpintero / carpintera metálico.","2026-08-14","1.0.0"
"FME02B","Fabricación de Elementos Metálicos","basic","FME","Fabricación Mecánica","occupation:cno11:7312","7312","Soldadores y oxicortadores","official_output","https://www.todofp.es/que-estudiar/familias-profesionales/fabricacion-mecanica/fabricacion-elementos-metalicos.html","Auxiliar de oxicortador / oxicortadora a mano.","2026-08-14","1.0.0"
"FME02B","Fabricación de Elementos Metálicos","basic","FME","Fabricación Mecánica","occupation:cno11:8202","8202","Ensambladores de equipos eléctricos y electrónicos","official_output","https://www.todofp.es/que-estudiar/familias-profesionales/fabricacion-mecanica/fabricacion-elementos-metalicos.html","Operador / operadora de ensamblado de equipos eléctricos y electrónicos.","2026-08-14","1.0.0"
"FME02B","Fabricación de Elementos Metálicos","basic","FME","Fabricación Mecánica","occupation:cno11:9700","9700","Peones de las industrias manufactureras","official_output","https://www.todofp.es/que-estudiar/familias-profesionales/fabricacion-mecanica/fabricacion-elementos-metalicos.html","Peones y auxiliares de industrias metalúrgicas, de fabricación de productos metálicos y manufactureras.","2026-08-20","1.0.0"
"FME02M","Soldadura y Calderería","intermediate","FME","Fabricación Mecánica","occupation:cno11:7132","7132","Instaladores de cerramientos metálicos y carpinteros metálicos","official_output","https://www.ine.es/daco/daco42/clasificaciones/cno11_notas.pdf","7132 Instaladores de cerramientos metálicos y carpinteros metálicos","2026-08-11","1.0.0"
"FME02M","Soldadura y Calderería","intermediate","FME","Fabricación Mecánica","occupation:cno11:7312","7312","Soldadores y oxicortadores","official_output","https://www.ine.es/daco/daco42/clasificaciones/cno11_notas.pdf","7312 Soldadores y oxicortadores","2026-08-11","1.0.0"
"FME02M","Soldadura y Calderería","intermediate","FME","Fabricación Mecánica","occupation:cno11:7313","7313","Chapistas y caldereros","official_output","https://www.ine.es/daco/daco42/clasificaciones/cno11_notas.pdf","7313 Chapistas y caldereros","2026-08-11","1.0.0"
"FME02M","Soldadura y Calderería","intermediate","FME","Fabricación Mecánica","occupation:cno11:7314","7314","Montadores de estructuras metálicas","official_output","https://www.ine.es/daco/daco42/clasificaciones/cno11_notas.pdf","7314 Montadores de estructuras metálicas","2026-08-11","1.0.0"
"FME02S","Construcciones Metálicas","higher","FME","Fabricación Mecánica","occupation:cno11:7314","7314","Montadores de estructuras metálicas","official_output","https://www.todofp.es/que-estudiar/familias-profesionales/fabricacion-mecanica/construcciones-metalicas.html","Montaje en construcciones metálicas.","2026-08-14","1.0.0"
"FME03S","Diseño en Fabricación Mecánica","higher","FME","Fabricación Mecánica","occupation:cno11:3126","3126","Técnicos en mecánica","official_output","https://www.todofp.es/que-estudiar/familias-profesionales/fabricacion-mecanica/diseno-fabricacion-mecanica.html","Técnica / técnico de desarrollo de productos y moldes","2026-08-21","1.0.0"
"HOT01B","Cocina y Restauración","basic","HOT","Hostelería y Turismo","occupation:cno11:9310","9310","Ayudantes de cocina","official_output","https://www.boe.es/eli/es/rd/2014/02/28/127","Ayudante o auxiliar de cocina.","2026-08-12","1.0.0"
"HOT01M","Cocina y Gastronomía","intermediate","HOT","Hostelería y Turismo","occupation:cno11:5110","5110","Cocineros asalariados","official_output","https://todofp.es/dam/jcr%3A63392ee9-4d38-449b-a196-d0efb714b364/n-tcocinagastronomiaes-pdf.pdf","Las ocupaciones y puestos de trabajo más relevantes son los siguientes: Cocinero.","2026-08-08","1.0.0"
"HOT01S","Gestión de Alojamientos Turísticos","higher","HOT","Hostelería y Turismo","occupation:cno11:3510","3510","Agentes y representantes comerciales","reviewed_relationship","https://www.todofp.es/que-estudiar/familias-profesionales/hosteleria-turismo/gestion-alojamientos-turisticos.html","Comercial de establecimientos de alojamientos turísticos.","2026-08-13","1.0.0"
"HOT02M","Servicios en Restauración","intermediate","HOT","Hostelería y Turismo","occupation:cno11:4121","4121","Empleados de control de abastecimientos e inventario","reviewed_relationship","https://www.todofp.es/que-estudiar/familias-profesionales/hosteleria-turismo/servicios-restauracion.html","Empleada / empleado de economato de unidades de producción y servicio de alimentos y bebidas.","2026-08-13","1.0.0"
"HOT02M","Servicios en Restauración","intermediate","HOT","Hostelería y Turismo","occupation:cno11:5120","5120","Camareros asalariados","reviewed_relationship","https://www.todofp.es/que-estudiar/familias-profesionales/hosteleria-turismo/servicios-restauracion.html","Camarera / camarero de bar-cafetería o restaurante.","2026-08-13","1.0.0"
"HOT02S","Agencias de Viajes y Gestión de Eventos","higher","HOT","Hostelería y Turismo","occupation:cno11:4123","4123","Empleados de logística y transporte de pasajeros y mercancías","official_output","https://www.todofp.es/que-estudiar/familias-profesionales/hosteleria-turismo/agencias-viajes-gestion-eventos.html","Empleada / empleado del departamento de «booking» o reservas.","2026-08-21","1.0.0"
"HOT02S","Agencias de Viajes y Gestión de Eventos","higher","HOT","Hostelería y Turismo","occupation:cno11:4411","4411","Empleados de información al usuario","official_output","https://www.todofp.es/que-estudiar/familias-profesionales/hosteleria-turismo/agencias-viajes-gestion-eventos.html","Consultor / consultora de viajes.","2026-08-21","1.0.0"
"HOT02S","Agencias de Viajes y Gestión de Eventos","higher","HOT","Hostelería y Turismo","occupation:cno11:5492","5492","Promotores de venta","official_output","https://www.todofp.es/que-estudiar/familias-profesionales/hosteleria-turismo/agencias-viajes-gestion-eventos.html","Promotor / promotora comercial de viajes y servicios turísticos.","2026-08-21","1.0.0"
"HOT03S","Guía, Información y Asistencias Turísticas","higher","HOT","Hostelería y Turismo","occupation:cno11:4123","4123","Empleados de logística y transporte de pasajeros y mercancías","reviewed_relationship","https://www.todofp.es/que-estudiar/familias-profesionales/hosteleria-turismo/guia-informacion-asistencias-turisticas.html","Asistente en terminales (estaciones, puertos y aeropuertos).","2026-08-13","1.0.0"
"HOT03S","Guía, Información y Asistencias Turísticas","higher","HOT","Hostelería y Turismo","occupation:cno11:4411","4411","Empleados de información al usuario","official_output","https://www.todofp.es/que-estudiar/familias-profesionales/hosteleria-turismo/guia-informacion-asistencias-turisticas.html","Informador turístico / informadora turística.","2026-08-13","1.0.0"
"HOT04S","Dirección de Cocina","higher","HOT","Hostelería y Turismo","occupation:cno11:5110","5110","Cocineros asalariados","official_output","https://www.todofp.es/que-estudiar/familias-profesionales/hosteleria-turismo/direccion-cocina.html","Cocinera / cocinero.","2026-08-21","1.0.0"
"HOT05S","Dirección de Servicios de Restauración","higher","HOT","Hostelería y Turismo","occupation:cno11:3522","3522","Agentes de compras","official_output","https://www.todofp.es/que-estudiar/familias-profesionales/hosteleria-turismo/direccion-servicios-restauracion.html","Responsable de compra de bebidas.","2026-08-14","1.0.0"
"IFC01B","Informática y Comunicaciones","basic","IFC","Informática y Comunicaciones","occupation:cno11:7533","7533","Instaladores y reparadores en tecnologías de la información y las comunicaciones","official_output","https://www.todofp.es/que-estudiar/familias-profesionales/informatica-comunicaciones/informatica-comunicaciones.html","Ayudante de instalador / instaladora de equipos y sistemas de comunicación.","2026-08-21","1.0.0"
"IFC01B","Informática y Comunicaciones","basic","IFC","Informática y Comunicaciones","occupation:cno11:8202","8202","Ensambladores de equipos eléctricos y electrónicos","official_output","https://www.boe.es/buscar/doc.php?id=BOE-A-2014-2360","Operador de ensamblado de equipos eléctricos y electrónicos.","2026-08-21","1.0.0"
"IFC01MD","Sistemas Microinformáticos y Redes (distancia)","intermediate","IFC","Informática y Comunicaciones","occupation:cno11:3812","3812","Técnicos en asistencia al usuario de tecnologías de la información","official_output","https://www.todofp.es/que-estudiar/familias-profesionales/informatica-comunicaciones/sistemas-microniformaticos-redes.html","Técnica / técnico de soporte informático.","2026-08-20","1.0.0"
"IFC01S","Administración de Sistemas Informáticos en Red","higher","IFC","Informática y Comunicaciones","occupation:cno11:2721","2721","Diseñadores y administradores de bases de datos","official_output","https://www.todofp.es/que-estudiar/familias-profesionales/informatica-comunicaciones/admin-sist-informaticos-red.html","Técnica / técnico en administración de base de datos.","2026-08-12","1.0.0"
"IFC01S","Administración de Sistemas Informáticos en Red","higher","IFC","Informática y Comunicaciones","occupation:cno11:2722","2722","Administradores de sistemas y redes","official_output","https://www.todofp.es/que-estudiar/familias-profesionales/informatica-comunicaciones/admin-sist-informaticos-red.html","Técnica / técnico en administración de sistemas.","2026-08-12","1.0.0"
"IFC01S","Administración de Sistemas Informáticos en Red","higher","IFC","Informática y Comunicaciones","occupation:cno11:3812","3812","Técnicos en asistencia al usuario de tecnologías de la información","official_output","https://www.todofp.es/que-estudiar/familias-profesionales/informatica-comunicaciones/admin-sist-informaticos-red.html","Personal de apoyo y soporte técnico.","2026-08-12","1.0.0"
"IFC01S","Administración de Sistemas Informáticos en Red","higher","IFC","Informática y Comunicaciones","occupation:cno11:3813","3813","Técnicos en redes","official_output","https://www.todofp.es/que-estudiar/familias-profesionales/informatica-comunicaciones/admin-sist-informaticos-red.html","Técnica / técnico de redes.","2026-08-12","1.0.0"
"IFC01S","Administración de Sistemas Informáticos en Red","higher","IFC","Informática y Comunicaciones","occupation:cno11:3814","3814","Técnicos de la Web","official_output","https://www.todofp.es/que-estudiar/familias-profesionales/informatica-comunicaciones/admin-sist-informaticos-red.html","Técnica / técnico en entornos web.","2026-08-12","1.0.0"
"IFC01SD","Administración de Sistemas Informáticos en Red (distancia)","higher","IFC","Informática y Comunicaciones","occupation:cno11:2721","2721","Diseñadores y administradores de bases de datos","official_output","https://www.todofp.es/que-estudiar/familias-profesionales/informatica-comunicaciones/admin-sist-informaticos-red.html","Técnica / técnico en administración de base de datos.","2026-08-12","1.0.0"
"IFC01SD","Administración de Sistemas Informáticos en Red (distancia)","higher","IFC","Informática y Comunicaciones","occupation:cno11:2722","2722","Administradores de sistemas y redes","official_output","https://www.todofp.es/que-estudiar/familias-profesionales/informatica-comunicaciones/admin-sist-informaticos-red.html","Técnica / técnico en administración de sistemas.","2026-08-12","1.0.0"
"IFC01SD","Administración de Sistemas Informáticos en Red (distancia)","higher","IFC","Informática y Comunicaciones","occupation:cno11:3812","3812","Técnicos en asistencia al usuario de tecnologías de la información","official_output","https://www.todofp.es/que-estudiar/familias-profesionales/informatica-comunicaciones/admin-sist-informaticos-red.html","Personal de apoyo y soporte técnico.","2026-08-12","1.0.0"
"IFC01SD","Administración de Sistemas Informáticos en Red (distancia)","higher","IFC","Informática y Comunicaciones","occupation:cno11:3813","3813","Técnicos en redes","official_output","https://www.todofp.es/que-estudiar/familias-profesionales/informatica-comunicaciones/admin-sist-informaticos-red.html","Técnica / técnico de redes.","2026-08-12","1.0.0"
"IFC01SD","Administración de Sistemas Informáticos en Red (distancia)","higher","IFC","Informática y Comunicaciones","occupation:cno11:3814","3814","Técnicos de la Web","official_output","https://www.todofp.es/que-estudiar/familias-profesionales/informatica-comunicaciones/admin-sist-informaticos-red.html","Técnica / técnico en entornos web.","2026-08-12","1.0.0"
"IFC02B","Informática de Oficina","basic","IFC","Informática y Comunicaciones","occupation:cno11:7533","7533","Instaladores y reparadores en tecnologías de la información y las comunicaciones","reviewed_relationship","https://www.todofp.es/que-estudiar/familias-profesionales/informatica-comunicaciones/informatica-oficina.html","Ayudante de montador / montadora de sistemas microinformáticos.","2026-08-13","1.0.0"
"IFC02S","Desarrollo de Aplicaciones Multiplataforma","higher","IFC","Informática y Comunicaciones","occupation:cno11:2713","2713","Analistas, programadores y diseñadores web y multimedia","reviewed_relationship","https://www.todofp.es/que-estudiar/familias-profesionales/informatica-comunicaciones/des-aplicaciones-multiplataforma.html","Desarrollando aplicaciones en el ámbito del entretenimiento y la informática móvil.","2026-08-12","1.0.0"
"IFC02S","Desarrollo de Aplicaciones Multiplataforma","higher","IFC","Informática y Comunicaciones","occupation:cno11:3820","3820","Programadores informáticos","reviewed_relationship","https://www.boe.es/eli/es/rd/2010/05/21/450","Desarrollar aplicaciones de propósito general.","2026-08-12","1.0.0"
"IFC02SD","Desarrollo de Aplicaciones Multiplataforma (distancia)","higher","IFC","Informática y Comunicaciones","occupation:cno11:2713","2713","Analistas, programadores y diseñadores web y multimedia","reviewed_relationship","https://www.todofp.es/que-estudiar/familias-profesionales/informatica-comunicaciones/des-aplicaciones-multiplataforma.html","Desarrollando aplicaciones en el ámbito del entretenimiento y la informática móvil.","2026-08-12","1.0.0"
"IFC02SD","Desarrollo de Aplicaciones Multiplataforma (distancia)","higher","IFC","Informática y Comunicaciones","occupation:cno11:3820","3820","Programadores informáticos","reviewed_relationship","https://www.boe.es/eli/es/rd/2010/05/21/450","Desarrollar aplicaciones de propósito general.","2026-08-12","1.0.0"
"IFC03S","Desarrollo de Aplicaciones WEB","higher","IFC","Informática y Comunicaciones","occupation:cno11:2713","2713","Analistas, programadores y diseñadores web y multimedia","official_output","https://www.boe.es/buscar/doc.php?id=BOE-A-2010-9269&lang=es","Desarrollador de aplicaciones en entornos Web.","2026-08-04","1.0.0"
"IFC03SD","Desarrollo de Aplicaciones WEB (distancia)","higher","IFC","Informática y Comunicaciones","occupation:cno11:2713","2713","Analistas, programadores y diseñadores web y multimedia","official_output","https://www.boe.es/buscar/doc.php?id=BOE-A-2010-9269&lang=es","Desarrollador de aplicaciones en entornos Web.","2026-08-04","1.0.0"
"IMA01M","Instalaciones de Producción de Calor","intermediate","IMA","Instalación y Mantenimiento","occupation:cno11:7221","7221","Fontaneros","reviewed_relationship","https://www.todofp.es/que-estudiar/familias-profesionales/instalacion-mantenimiento/instalaciones-produccion-calor.html","Instalador-mantenedor de instalaciones de agua.","2026-08-21","1.0.0"
"IMA01M","Instalaciones de Producción de Calor","intermediate","IMA","Instalación y Mantenimiento","occupation:cno11:7222","7222","Montadores-instaladores de gas en edificios","reviewed_relationship","https://www.todofp.es/que-estudiar/familias-profesionales/instalacion-mantenimiento/instalaciones-produccion-calor.html","Instalador-mantenedor de instalaciones de gas y combustibles líquidos.","2026-08-21","1.0.0"
"IMA01M","Instalaciones de Producción de Calor","intermediate","IMA","Instalación y Mantenimiento","occupation:cno11:7250","7250","Mecánicos-instaladores de refrigeración y climatización","reviewed_relationship","https://www.todofp.es/que-estudiar/familias-profesionales/instalacion-mantenimiento/instalaciones-produccion-calor.html","Instalador-mantenedor de equipos de producción de calor.","2026-08-21","1.0.0"
"IMA01M","Instalaciones de Producción de Calor","intermediate","IMA","Instalación y Mantenimiento","occupation:cno11:7294","7294","Montadores-instaladores de placas de energía solar","official_output","https://www.todofp.es/que-estudiar/familias-profesionales/instalacion-mantenimiento/instalaciones-produccion-calor.html","Instalador-mantenedor de instalaciones solares térmicas.","2026-08-21","1.0.0"
"IMA02M","Instalaciones Frigoríficas y de Climatización","intermediate","IMA","Instalación y Mantenimiento","occupation:cno11:7250","7250","Mecánicos-instaladores de refrigeración y climatización","official_output","https://www.ine.es/daco/daco42/clasificaciones/cno11_notas.pdf","7250 Mecánicos-instaladores de refrigeración y climatización","2026-08-11","1.0.0"
"IMA03M","Mantenimiento Electromecánico","intermediate","IMA","Instalación y Mantenimiento","occupation:cno11:8202","8202","Ensambladores de equipos eléctricos y electrónicos","official_output","https://www.boe.es/eli/es/rd/2011/11/04/1589","Montador de equipos eléctricos.","2026-08-12","1.0.0"
"IMA03S","Mecatrónica Industrial","higher","IMA","Instalación y Mantenimiento","occupation:cno11:3126","3126","Técnicos en mecánica","official_output","https://www.boe.es/eli/es/rd/2011/11/04/1576","Técnico en planificación y programación de procesos de mantenimiento de instalaciones de maquinaria y equipo industrial.","2026-08-12","1.0.0"
"IMP01B","Peluquería y Estética","basic","IMP","Imagen Personal","occupation:cno11:5811","5811","Peluqueros","official_output","https://www.todofp.es/que-estudiar/familias-profesionales/imagen-personal/peluqueria-estetica.html","Auxiliar de peluquería.","2026-08-12","1.0.0"
"IMP01B","Peluquería y Estética","basic","IMP","Imagen Personal","occupation:cno11:5812","5812","Especialistas en tratamientos de estética, bienestar y afines","official_output","https://www.todofp.es/que-estudiar/familias-profesionales/imagen-personal/peluqueria-estetica.html","Ayudante de manicura y pedicura.","2026-08-12","1.0.0"
"IMP01M","Estética y Belleza","intermediate","IMP","Imagen Personal","occupation:cno11:3510","3510","Agentes y representantes comerciales","reviewed_relationship","https://www.todofp.es/que-estudiar/familias-profesionales/imagen-personal/estetica-belleza.html","Agente comercial en empresas del sector.","2026-08-13","1.0.0"
"IMP01M","Estética y Belleza","intermediate","IMP","Imagen Personal","occupation:cno11:4412","4412","Recepcionistas (excepto de hoteles)","reviewed_relationship","https://www.todofp.es/que-estudiar/familias-profesionales/imagen-personal/estetica-belleza.html","Recepcionista en empresas estéticas.","2026-08-13","1.0.0"
"IMP01M","Estética y Belleza","intermediate","IMP","Imagen Personal","occupation:cno11:5220","5220","Vendedores en tiendas y almacenes","reviewed_relationship","https://www.todofp.es/que-estudiar/familias-profesionales/imagen-personal/estetica-belleza.html","Asesor-vendedor / asesora-vendedora en perfumerías y droguerías.","2026-08-13","1.0.0"
"IMP01M","Estética y Belleza","intermediate","IMP","Imagen Personal","occupation:cno11:5492","5492","Promotores de venta","reviewed_relationship","https://www.todofp.es/que-estudiar/familias-profesionales/imagen-personal/estetica-belleza.html","Demostrador / demostradora de equipos, cosméticos y técnicas estéticas.","2026-08-13","1.0.0"
"IMP01M","Estética y Belleza","intermediate","IMP","Imagen Personal","occupation:cno11:5812","5812","Especialistas en tratamientos de estética, bienestar y afines","reviewed_relationship","https://www.todofp.es/que-estudiar/familias-profesionales/imagen-personal/estetica-belleza.html","Técnica / técnico esteticista en centros de belleza y gabinetes de estética.","2026-08-13","1.0.0"
"IMP01S","Estética Integral y Bienestar","higher","IMP","Imagen Personal","occupation:cno11:5812","5812","Especialistas en tratamientos de estética, bienestar y afines","reviewed_relationship","https://www.todofp.es/que-estudiar/familias-profesionales/imagen-personal/estetica-integral-bienestar.html","Esteticista.","2026-08-13","1.0.0"
"IMP02M","Peluquería y Cosmética Capilar","intermediate","IMP","Imagen Personal","occupation:cno11:5811","5811","Peluqueros","official_output","https://www.todofp.es/que-estudiar/familias-profesionales/imagen-personal/peluqueria-cosmetica-capilar.html","Peluquera / peluquero.","2026-08-21","1.0.0"
"IMP02M","Peluquería y Cosmética Capilar","intermediate","IMP","Imagen Personal","occupation:cno11:5812","5812","Especialistas en tratamientos de estética, bienestar y afines","official_output","https://www.todofp.es/que-estudiar/familias-profesionales/imagen-personal/peluqueria-cosmetica-capilar.html","Técnica / técnico en manicura.","2026-08-21","1.0.0"
"IMP02MD","Peluquería y Cosmética Capilar (distancia)","intermediate","IMP","Imagen Personal","occupation:cno11:5811","5811","Peluqueros","official_output","https://www.todofp.es/que-estudiar/familias-profesionales/imagen-personal/peluqueria-cosmetica-capilar.html","Peluquera / peluquero.","2026-08-21","1.0.0"
"IMP02MD","Peluquería y Cosmética Capilar (distancia)","intermediate","IMP","Imagen Personal","occupation:cno11:5812","5812","Especialistas en tratamientos de estética, bienestar y afines","official_output","https://www.todofp.es/que-estudiar/familias-profesionales/imagen-personal/peluqueria-cosmetica-capilar.html","Técnica / técnico en manicura.","2026-08-21","1.0.0"
"IMP02S","Estilismo y Dirección de Peluquería","higher","IMP","Imagen Personal","occupation:cno11:5811","5811","Peluqueros","official_output","https://www.boe.es/diario_boe/txt.php?id=BOE-A-2011-19352","Peluquero/a especialista.","2026-08-21","1.0.0"
"IMS01E","Audiodescripción y subtitulación","specialization","IMS","Imagen y Sonido","occupation:cno11:2921","2921","Escritores","reviewed_relationship","https://www.todofp.es/que-estudiar/familias-profesionales/imagen-sonido/ce-audiodescripcion-subtitulacion.html","Guionista de proyectos de audiodescripción y subtitulación de obras audiovisuales y espectáculos en vivo.","2026-08-21","1.0.0"
"IMS01E","Audiodescripción y subtitulación","specialization","IMS","Imagen y Sonido","occupation:cno11:2923","2923","Filólogos, intérpretes y traductores","reviewed_relationship","https://www.todofp.es/que-estudiar/familias-profesionales/imagen-sonido/ce-audiodescripcion-subtitulacion.html","Subtitulador de obras audiovisuales y espectáculos en vivo.","2026-08-21","1.0.0"
"INA01S","Vitivinicultura","higher","INA","Industrias Alimentarias","occupation:cno11:7709","7709","Catadores y clasificadores de alimentos y bebidas","official_output","https://www.todofp.es/que-estudiar/familias-profesionales/industrias-alimentarias/vitivinicultura.html","Analista sensorial.","2026-08-21","1.0.0"
